Project: DS_TTA_Monitor.hml
ECU: HANcoder_E407_TTA_Controller_v3_softwareID_v1_260122_144803
DAQ List D1: Default, 10Hz
Date: Wed Jan 26 15:02:00 CET 2022

;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;XCP;
650,76454;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2653580;2233557;24;24;0;0;0;0;169;162;146;146;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;178365;237820;1;1;177;193;2;1;0;0;0;210;1;0;382;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1514;1404;869,1499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
650,91188;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2654117;2234007;23;23;0;0;0;0;167;162;146;146;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;178401;237868;1;1;177;193;2;1;0;0;0;178;1;0;382;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1514;1404;869,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
651,05385;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2654648;2234455;22;22;0;0;0;0;85;129;148;149;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;178437;237916;1;1;177;193;2;1;0;0;0;146;1;0;382;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1514;1404;869,3499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
651,20883;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2655190;2234924;22;22;0;0;0;0;85;80;148;148;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;178473;237964;1;1;177;193;2;1;0;0;0;117;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1514;1404;869,449951171875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
651,35031;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2655714;2235361;21;21;0;0;0;0;181;80;19;148;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;178509;238012;1;1;177;193;2;1;0;0;0;85;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1514;1404;869,5499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
651,49614;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2656225;2235788;21;21;0;0;0;0;181;176;19;19;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;178545;238060;1;1;177;193;2;1;0;0;0;53;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1514;1404;869,6499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
651,64196;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2656758;2236244;13;13;0;0;0;0;181;176;19;19;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;178579;238106;1;1;145;161;2;1;0;0;0;18;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1514;1404;869,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
651,79034;0;0;0;0;1;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2657301;2236706;13;13;0;0;0;0;180;175;19;19;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;178614;238152;11;11;49;65;2;0;0;0;0;190;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1514;1404;869,8499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
651,93652;0;0;0;0;1;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2657809;2237135;13;13;0;0;0;0;118;114;18;18;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;178650;238200;11;11;49;65;2;0;0;0;0;153;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1514;1404;869,949951171875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
652,07977;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2658334;2237584;12;12;0;0;0;0;117;113;18;18;8;25776;308;0;15;70;0;0;0;0;0;0;0;0;178686;238248;11;11;49;65;2;0;0;0;0;120;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1514;1404;870,0499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
652,23136;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2658846;2238013;24;24;0;0;0;0;224;219;147;147;8;25776;308;0;15;70;0;0;0;0;0;0;0;0;178722;238295;11;11;49;49;2;0;0;0;0;83;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1514;1404;870,1499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
652,37426;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2659376;2238463;24;24;0;0;0;0;223;218;147;147;8;25776;308;0;15;70;0;0;0;0;0;0;1;0;178755;238340;1;1;49;65;2;0;8;0;0;36;2;0;384;0;0;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1515;1404;870,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
652,52185;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2659907;2238919;24;24;0;0;0;0;225;220;147;147;8;25776;308;0;15;70;0;0;0;0;0;0;0;0;178788;238384;25;25;177;193;2;1;0;0;0;278;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1516;1404;870,3499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
652,66465;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2660428;2239366;24;24;0;0;0;0;165;220;146;147;8;25776;308;0;15;70;0;0;0;0;0;0;1;0;178821;238428;1;1;177;193;2;1;8;0;0;221;4;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1518;1404;870,449951171875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
652,81254;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2660926;2239781;23;23;0;0;0;0;165;160;146;146;8;25776;308;0;15;70;0;0;0;0;0;0;0;0;178857;238476;1;1;177;193;2;1;0;0;0;184;2;0;384;0;0;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1518;1404;870,5499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
652,96182;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2661446;2240220;22;22;0;0;0;0;85;80;148;148;8;25776;308;0;15;70;0;0;0;0;0;0;0;0;178893;238524;1;1;177;193;2;1;0;0;0;148;2;0;384;0;0;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1519;1404;870,6499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
653,10056;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2661949;2240646;22;22;0;0;0;0;86;81;148;148;8;25776;308;0;15;70;0;0;0;0;0;0;1;0;178929;238572;1;1;177;193;2;1;8;0;0;112;4;0;384;0;0;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1522;1404;870,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
653,25219;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2662436;2241061;21;21;0;0;0;0;180;175;19;19;8;25776;308;0;15;70;0;0;0;0;0;0;0;0;178965;238620;1;1;177;193;2;1;0;0;0;77;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1523;1404;870,8499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
653,39582;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2662929;2241474;13;13;0;0;0;0;181;176;19;19;8;25776;308;0;15;70;0;0;0;0;0;0;0;0;179001;238668;1;1;177;193;2;1;0;0;0;43;4;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1525;1404;870,949951171875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
653,54337;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2663450;2241910;13;13;0;0;0;0;181;173;19;19;7;25776;308;0;15;70;0;0;0;0;0;0;1;0;179034;238712;11;11;49;65;2;0;8;0;0;207;7;0;384;0;0;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1527;1404;871,0499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
653,69139;0;0;0;0;1;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2664006;2242395;13;13;0;0;0;0;123;174;18;19;7;25776;308;0;15;70;0;0;0;0;0;0;1;0;179070;238760;11;11;49;65;2;0;8;0;0;177;10;0;384;0;0;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1530;1404;871,1499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
653,83250;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2664544;2242848;12;12;0;0;0;0;124;118;18;18;7;25776;308;0;15;70;0;0;0;0;0;0;1;0;179106;238808;11;11;49;65;2;0;8;0;0;143;13;0;384;0;0;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1533;1404;871,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
653,98512;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2665086;2243314;12;12;0;0;0;0;225;219;147;147;7;25776;308;0;15;70;0;0;0;0;0;0;1;0;179142;238856;11;11;49;65;2;0;8;0;0;108;16;0;384;0;0;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1536;1404;871,3499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
654,12921;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2665632;2243784;24;24;0;0;0;0;223;218;147;147;7;25776;308;0;15;70;0;0;0;0;0;0;1;0;179176;238901;11;11;17;17;2;0;8;0;0;64;19;0;384;0;0;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1539;1404;871,449951171875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
654,27203;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2666187;2244267;24;24;0;0;0;0;223;218;147;147;7;25776;308;0;15;70;0;0;0;0;0;0;1;0;179210;238946;1;1;33;33;2;0;8;0;0;23;22;0;384;0;0;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1542;1404;871,5499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
654,41829;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2666739;2244742;24;24;0;0;0;0;223;218;147;147;7;25776;308;0;15;70;0;0;0;0;0;0;1;0;179243;238990;25;25;161;161;2;1;8;0;0;266;25;0;384;0;0;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1544;1404;871,6499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
654,56602;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2667279;2245211;24;24;0;0;0;0;169;166;146;146;7;25776;308;0;15;70;0;0;0;0;0;0;1;0;179277;239036;1;1;177;193;2;1;8;0;0;215;28;0;384;0;0;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1547;1404;871,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
654,70976;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2667782;2245631;23;23;0;0;0;0;171;165;146;146;7;25776;308;0;15;70;0;0;0;0;0;0;1;0;179313;239084;1;1;177;193;2;1;8;0;0;173;31;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;871,8499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
654,85265;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2668240;2246001;22;22;0;0;0;0;107;102;149;149;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179349;239132;1;1;177;193;2;1;0;0;0;126;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;871,949951171875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
655,00288;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2668702;2246376;21;21;0;0;0;0;179;80;19;148;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179385;239180;1;1;177;193;2;1;0;0;0;84;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;872,0499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
655,15064;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2669141;2246723;13;13;0;0;0;0;179;173;19;19;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179421;239228;1;1;177;193;2;1;0;0;0;40;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;872,1499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
655,28996;0;0;0;0;1;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2669627;2247122;13;13;0;0;0;0;180;175;19;19;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179454;239272;11;11;49;65;2;0;0;0;0;193;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;872,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
655,43583;0;0;0;0;1;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2670084;2247496;12;12;0;0;0;0;121;116;18;18;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179490;239320;11;11;49;65;2;0;0;0;0;146;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;872,3499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
655,58029;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2670543;2247862;24;24;0;0;0;0;224;219;147;147;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179526;239368;11;11;49;65;2;0;0;0;0;100;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;872,449951171875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
655,72580;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2671044;2248282;24;24;0;0;0;0;222;217;147;147;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179559;239412;1;1;49;65;2;0;0;0;0;46;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;872,5499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
656,01325;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2671546;2248685;24;24;0;0;0;0;224;219;147;147;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179592;239456;25;25;177;193;2;1;0;0;0;284;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;872,6499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
656,02574;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2672031;2249093;24;24;0;0;0;0;173;166;146;146;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179625;239500;1;1;177;193;2;1;0;0;0;215;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;872,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
656,16093;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2672508;2249475;23;23;0;0;0;0;110;166;149;146;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179661;239548;1;1;177;193;2;1;0;0;0;169;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;872,8499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
656,30499;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2672988;2249863;22;22;0;0;0;0;110;104;149;149;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179697;239596;1;1;177;193;2;1;0;0;0;128;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;872,949951171875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
656,45100;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2673478;2250265;21;21;0;0;0;0;86;81;148;148;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179733;239644;1;1;177;193;2;1;0;0;0;90;1;0;384;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;873,0499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
656,60030;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2673936;2250641;13;21;0;0;0;0;179;174;19;19;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179769;239692;1;1;177;193;2;1;0;0;0;50;1;0;385;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;873,1499633789062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
656,74567;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2674427;2251055;13;13;0;0;0;0;180;174;19;19;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179802;239736;11;11;49;65;2;0;0;0;0;207;1;0;385;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;873,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
656,89280;0;0;0;0;1;0;0;0;0;0;15;70;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2674898;2251433;13;13;0;0;0;0;123;117;18;18;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179838;239784;11;11;49;65;2;0;0;0;0;161;1;0;385;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;873,3499755859375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
657,03194;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2675367;2251814;12;12;0;0;0;0;223;217;147;147;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179874;239832;11;11;49;65;2;0;0;0;0;115;1;0;385;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;873,449951171875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
657,17537;0;0;0;0;0;0;0;0;0;0;15;70;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2675840;2252184;24;24;0;0;0;0;221;216;147;147;7;25776;308;0;15;70;0;0;0;0;0;0;0;0;179907;239876;1;1;49;65;2;0;0;0;0;55;1;0;385;0;1;0;1;25;1;37;1;0;0;0;0;0,05000000074505806;1;1550;1404;873,5499877929688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
